,Title,Type,Release Year,Rating,Duration,Genres,Vote Average
282,The Gold Rush,MOVIE,1942,Unknown,72,"['action', 'comedy', 'drama', 'family']",8.0
283,Ron's Gone Wrong,MOVIE,2021,PG,107,"['animation', 'scifi', 'family', 'comedy']",8.0
284,Ron's Gone Wrong,MOVIE,2021,PG,107,"['animation', 'scifi', 'family', 'comedy']",8.0
285,Ron's Gone Wrong,MOVIE,2021,PG,107,"['animation', 'scifi', 'family', 'comedy']",8.0
286,Ron's Gone Wrong,MOVIE,2021,PG,107,"['animation', 'scifi', 'family', 'comedy']",8.0
287,Fists of Freedom: The Story of the '68 Summer Games,MOVIE,1999,Unknown,59,"['documentation', 'history', 'sport']",8.0
288,Fists of Freedom: The Story of the '68 Summer Games,MOVIE,1999,Unknown,59,"['documentation', 'history', 'sport']",8.0
289,Fists of Freedom: The Story of the '68 Summer Games,MOVIE,1999,Unknown,59,"['documentation', 'history', 'sport']",8.0
290,Queen of the World,MOVIE,2018,PG,89,['documentation'],8.0
291,At the Ready,MOVIE,2021,PG-13,96,['documentation'],8.0
292,Bleed Out,MOVIE,2018,PG,87,"['documentation', 'drama', 'romance', 'thriller']",8.0
293,Bleed Out,MOVIE,2018,PG,87,"['documentation', 'drama', 'romance', 'thriller']",8.0
294,Bleed Out,MOVIE,2018,PG,87,"['documentation', 'drama', 'romance', 'thriller']",8.0
295,Bleed Out,MOVIE,2018,PG,87,"['documentation', 'drama', 'romance', 'thriller']",8.0
296,Three Colors: Red,MOVIE,1994,R,99,"['drama', 'european', 'romance']",8.0
297,Three Colors: Red,MOVIE,1994,R,99,"['drama', 'european', 'romance']",8.0
298,Three Colors: Red,MOVIE,1994,R,99,"['drama', 'european', 'romance']",8.0
299,Moses Storm: Trash White,MOVIE,2022,R,60,['comedy'],8.0
300,On the Waterfront,MOVIE,1954,Unknown,108,"['crime', 'drama', 'thriller']",8.0
301,On the Waterfront,MOVIE,1954,Unknown,108,"['crime', 'drama', 'thriller']",8.0
302,On the Waterfront,MOVIE,1954,Unknown,108,"['crime', 'drama', 'thriller']",8.0
303,The Latino List,MOVIE,2011,PG,60,['documentation'],8.0
304,"Rome, Open City",MOVIE,1945,Unknown,100,"['drama', 'european', 'thriller', 'war']",8.0
305,"Rome, Open City",MOVIE,1945,Unknown,100,"['drama', 'european', 'thriller', 'war']",8.0
306,"Rome, Open City",MOVIE,1945,Unknown,100,"['drama', 'european', 'thriller', 'war']",8.0
307,"Rome, Open City",MOVIE,1945,Unknown,100,"['drama', 'european', 'thriller', 'war']",8.0
308,By Design: The Joe Caroff Story,MOVIE,2022,Unknown,52,['documentation'],8.0
309,The Circus,MOVIE,1928,G,71,"['romance', 'comedy', 'family', 'european']",8.0
310,The Circus,MOVIE,1928,G,71,"['romance', 'comedy', 'family', 'european']",8.0
311,The Circus,MOVIE,1928,G,71,"['romance', 'comedy', 'family', 'european']",8.0
312,The Circus,MOVIE,1928,G,71,"['romance', 'comedy', 'family', 'european']",8.0
313,Cries and Whispers,MOVIE,1973,R,91,"['drama', 'european']",8.0
314,Cries and Whispers,MOVIE,1973,R,91,"['drama', 'european']",8.0
315,Chungking Express,MOVIE,1994,PG-13,97,"['drama', 'comedy', 'crime', 'romance']",8.0
316,Chungking Express,MOVIE,1994,PG-13,97,"['drama', 'comedy', 'crime', 'romance']",8.0
317,Chungking Express,MOVIE,1994,PG-13,97,"['drama', 'comedy', 'crime', 'romance']",8.0
318,Chungking Express,MOVIE,1994,PG-13,97,"['drama', 'comedy', 'crime', 'romance']",8.0
319,Room,MOVIE,2015,R,117,"['drama', 'thriller', 'european']",8.0
320,Room,MOVIE,2015,R,117,"['drama', 'thriller', 'european']",8.0
321,Room,MOVIE,2015,R,117,"['drama', 'thriller', 'european']",8.0
322,"Siempre, Luis",MOVIE,2020,Unknown,95,['documentation'],8.0
323,War Dog: A Soldier's Best Friend,MOVIE,2017,Unknown,69,['documentation'],8.0
324,Stolen Daughters: Kidnapped By Boko Haram,MOVIE,2018,PG-13,79,['documentation'],8.0
325,Whitmer Thomas: The Golden One,MOVIE,2020,Unknown,63,"['documentation', 'comedy']",8.0
326,Whitmer Thomas: The Golden One,MOVIE,2020,Unknown,63,"['documentation', 'comedy']",8.0
327,Gone with the Wind,MOVIE,1940,G,238,"['drama', 'romance', 'war', 'history']",8.0
328,Gone with the Wind,MOVIE,1940,G,238,"['drama', 'romance', 'war', 'history']",8.0
329,Gone with the Wind,MOVIE,1940,G,238,"['drama', 'romance', 'war', 'history']",8.0
330,Gone with the Wind,MOVIE,1940,G,238,"['drama', 'romance', 'war', 'history']",8.0
331,Spring Awakening: Those You've Known,MOVIE,2022,R,83,['documentation'],8.0
332,Century of Animation Showcase: 1922,MOVIE,2022,G,60,['animation'],8.0
333,Shouting Fire: Stories from the Edge of Free Speech,MOVIE,2009,Unknown,75,['documentation'],8.0
334,Last Letters Home,MOVIE,2004,Unknown,60,"['documentation', 'war', 'history']",8.0
335,Last Letters Home,MOVIE,2004,Unknown,60,"['documentation', 'war', 'history']",8.0
336,Last Letters Home,MOVIE,2004,Unknown,60,"['documentation', 'war', 'history']",8.0
337,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,MOVIE,2021,Unknown,72,"['thriller', 'fantasy', 'animation']",8.0
338,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,MOVIE,2021,Unknown,72,"['thriller', 'fantasy', 'animation']",8.0
339,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,MOVIE,2021,Unknown,72,"['thriller', 'fantasy', 'animation']",8.0
340,The Lord of the Rings: The Fellowship of the Ring (Extended Edition),MOVIE,2002,PG-13,208,"['action', 'fantasy']",8.0
341,The Lord of the Rings: The Fellowship of the Ring (Extended Edition),MOVIE,2002,PG-13,208,"['action', 'fantasy']",8.0
342,Foster's Home for Imaginary Friends: Destination Imagination,MOVIE,2008,PG,66,"['family', 'fantasy', 'animation', 'comedy']",8.0
343,Foster's Home for Imaginary Friends: Destination Imagination,MOVIE,2008,PG,66,"['family', 'fantasy', 'animation', 'comedy']",8.0
344,Foster's Home for Imaginary Friends: Destination Imagination,MOVIE,2008,PG,66,"['family', 'fantasy', 'animation', 'comedy']",8.0
345,Foster's Home for Imaginary Friends: Destination Imagination,MOVIE,2008,PG,66,"['family', 'fantasy', 'animation', 'comedy']",8.0
346,Dark Light: The Art of Blind Photographers,MOVIE,2009,Unknown,30,['documentation'],8.0
347,The Red Shoes,MOVIE,1948,Unknown,133,"['romance', 'drama', 'music']",8.0
348,The Red Shoes,MOVIE,1948,Unknown,133,"['romance', 'drama', 'music']",8.0
349,The Red Shoes,MOVIE,1948,Unknown,133,"['romance', 'drama', 'music']",8.0
350,What I Feel for You,MOVIE,2018,Unknown,90,"['comedy', 'drama']",8.0
351,What I Feel for You,MOVIE,2018,Unknown,90,"['comedy', 'drama']",8.0
352,The Hero,MOVIE,1966,Unknown,118,['drama'],8.0
353,Chris Redd: Why Am I Like This?,MOVIE,2022,Unknown,59,['comedy'],8.0
354,A Trip to the Moon,MOVIE,1902,Unknown,15,"['scifi', 'action', 'european']",8.0
355,A Trip to the Moon,MOVIE,1902,Unknown,15,"['scifi', 'action', 'european']",8.0
356,A Trip to the Moon,MOVIE,1902,Unknown,15,"['scifi', 'action', 'european']",8.0
357,Castle in the Sky,MOVIE,1986,PG,124,"['romance', 'family', 'fantasy', 'scifi', 'drama', 'animation']",8.0
358,Castle in the Sky,MOVIE,1986,PG,124,"['romance', 'family', 'fantasy', 'scifi', 'drama', 'animation']",8.0
359,Castle in the Sky,MOVIE,1986,PG,124,"['romance', 'family', 'fantasy', 'scifi', 'drama', 'animation']",8.0
360,Castle in the Sky,MOVIE,1986,PG,124,"['romance', 'family', 'fantasy', 'scifi', 'drama', 'animation']",8.0
361,Castle in the Sky,MOVIE,1986,PG,124,"['romance', 'family', 'fantasy', 'scifi', 'drama', 'animation']",8.0
362,Castle in the Sky,MOVIE,1986,PG,124,"['romance', 'family', 'fantasy', 'scifi', 'drama', 'animation']",8.0
363,"War and Peace, Part IV: Pierre Bezukhov",MOVIE,1967,Unknown,97,['drama'],8.0
364,The Slow Hustle,MOVIE,2021,Unknown,90,"['documentation', 'crime']",8.0
365,The Slow Hustle,MOVIE,2021,Unknown,90,"['documentation', 'crime']",8.0
366,Scooby-Doo! Camp Scare,MOVIE,2010,PG,72,['comedy'],7.998
367,Ugetsu,MOVIE,1953,Unknown,96,"['drama', 'fantasy', 'war']",7.99
368,Ugetsu,MOVIE,1953,Unknown,96,"['drama', 'fantasy', 'war']",7.99
369,Ugetsu,MOVIE,1953,Unknown,96,"['drama', 'fantasy', 'war']",7.99
370,George Carlin: Jammin' in New York,MOVIE,1992,Unknown,59,"['comedy', 'documentation']",7.982
371,George Carlin: Jammin' in New York,MOVIE,1992,Unknown,59,"['comedy', 'documentation']",7.982
372,The Hidden Fortress,MOVIE,1958,Unknown,139,"['action', 'drama', 'comedy']",7.98
373,The Hidden Fortress,MOVIE,1958,Unknown,139,"['action', 'drama', 'comedy']",7.98
374,The Hidden Fortress,MOVIE,1958,Unknown,139,"['action', 'drama', 'comedy']",7.98
375,When Marnie Was There,MOVIE,2014,PG,103,"['drama', 'family', 'animation']",7.979
376,When Marnie Was There,MOVIE,2014,PG,103,"['drama', 'family', 'animation']",7.979
377,When Marnie Was There,MOVIE,2014,PG,103,"['drama', 'family', 'animation']",7.979
378,Lawrence of Arabia,MOVIE,1962,Unknown,228,"['action', 'drama', 'history', 'war']",7.977
379,Lawrence of Arabia,MOVIE,1962,Unknown,228,"['action', 'drama', 'history', 'war']",7.977
380,Lawrence of Arabia,MOVIE,1962,Unknown,228,"['action', 'drama', 'history', 'war']",7.977
381,Lawrence of Arabia,MOVIE,1962,Unknown,228,"['action', 'drama', 'history', 'war']",7.977
382,Flipped,MOVIE,2010,PG,89,"['drama', 'comedy', 'romance']",7.977
383,Flipped,MOVIE,2010,PG,89,"['drama', 'comedy', 'romance']",7.977
384,Flipped,MOVIE,2010,PG,89,"['drama', 'comedy', 'romance']",7.977
385,The Cranes Are Flying,MOVIE,1957,Unknown,97,"['drama', 'romance', 'war']",7.973
386,The Cranes Are Flying,MOVIE,1957,Unknown,97,"['drama', 'romance', 'war']",7.973
387,The Cranes Are Flying,MOVIE,1957,Unknown,97,"['drama', 'romance', 'war']",7.973
388,Raging Bull,MOVIE,1980,R,129,"['drama', 'sport']",7.972
389,Raging Bull,MOVIE,1980,R,129,"['drama', 'sport']",7.972
390,La Strada,MOVIE,1954,Unknown,115,"['drama', 'european']",7.966
391,La Strada,MOVIE,1954,Unknown,115,"['drama', 'european']",7.966
392,Limelight,MOVIE,1952,G,137,"['drama', 'music', 'romance']",7.965
393,Limelight,MOVIE,1952,G,137,"['drama', 'music', 'romance']",7.965
394,Limelight,MOVIE,1952,G,137,"['drama', 'music', 'romance']",7.965
395,Before Sunrise,MOVIE,1995,R,105,"['drama', 'romance', 'european']",7.964
396,Before Sunrise,MOVIE,1995,R,105,"['drama', 'romance', 'european']",7.964
397,Before Sunrise,MOVIE,1995,R,105,"['drama', 'romance', 'european']",7.964
398,Million Dollar Baby,MOVIE,2004,PG-13,132,"['drama', 'sport']",7.962
399,Million Dollar Baby,MOVIE,2004,PG-13,132,"['drama', 'sport']",7.962
400,Catch Me If You Can,MOVIE,2002,PG-13,141,"['drama', 'crime']",7.96
401,Catch Me If You Can,MOVIE,2002,PG-13,141,"['drama', 'crime']",7.96
402,For All Mankind,MOVIE,1989,PG-13,80,"['history', 'documentation']",7.959
403,For All Mankind,MOVIE,1989,PG-13,80,"['history', 'documentation']",7.959
404,"War and Peace, Part I: Andrei Bolkonsky",MOVIE,1966,Unknown,147,"['drama', 'war']",7.958
405,"War and Peace, Part I: Andrei Bolkonsky",MOVIE,1966,Unknown,147,"['drama', 'war']",7.958
406,Hearts and Minds,MOVIE,1975,R,112,"['war', 'documentation', 'history']",7.958
407,Hearts and Minds,MOVIE,1975,R,112,"['war', 'documentation', 'history']",7.958
408,Hearts and Minds,MOVIE,1975,R,112,"['war', 'documentation', 'history']",7.958
409,Throne of Blood,MOVIE,1957,Unknown,110,"['drama', 'history']",7.956
410,Throne of Blood,MOVIE,1957,Unknown,110,"['drama', 'history']",7.956
411,La Notte,MOVIE,1961,Unknown,122,"['drama', 'romance', 'european']",7.946
412,La Notte,MOVIE,1961,Unknown,122,"['drama', 'romance', 'european']",7.946
413,La Notte,MOVIE,1961,Unknown,122,"['drama', 'romance', 'european']",7.946
414,Friends: The Reunion,MOVIE,2021,Unknown,104,"['documentation', 'comedy', 'history', 'romance']",7.939
415,Friends: The Reunion,MOVIE,2021,Unknown,104,"['documentation', 'comedy', 'history', 'romance']",7.939
416,Friends: The Reunion,MOVIE,2021,Unknown,104,"['documentation', 'comedy', 'history', 'romance']",7.939
417,Friends: The Reunion,MOVIE,2021,Unknown,104,"['documentation', 'comedy', 'history', 'romance']",7.939
418,What Ever Happened to Baby Jane?,MOVIE,1962,Unknown,134,"['drama', 'horror', 'thriller']",7.937
419,What Ever Happened to Baby Jane?,MOVIE,1962,Unknown,134,"['drama', 'horror', 'thriller']",7.937
420,What Ever Happened to Baby Jane?,MOVIE,1962,Unknown,134,"['drama', 'horror', 'thriller']",7.937
421,Amarcord,MOVIE,1973,R,123,"['drama', 'european', 'romance', 'comedy', 'family']",7.934
422,Amarcord,MOVIE,1973,R,123,"['drama', 'european', 'romance', 'comedy', 'family']",7.934
423,Amarcord,MOVIE,1973,R,123,"['drama', 'european', 'romance', 'comedy', 'family']",7.934
424,Amarcord,MOVIE,1973,R,123,"['drama', 'european', 'romance', 'comedy', 'family']",7.934
425,Amarcord,MOVIE,1973,R,123,"['drama', 'european', 'romance', 'comedy', 'family']",7.934
426,No Country for Old Men,MOVIE,2007,R,122,"['drama', 'thriller', 'crime']",7.934
427,No Country for Old Men,MOVIE,2007,R,122,"['drama', 'thriller', 'crime']",7.934
428,No Country for Old Men,MOVIE,2007,R,122,"['drama', 'thriller', 'crime']",7.934
429,Braveheart,MOVIE,1995,R,178,"['drama', 'history', 'war']",7.93
430,Braveheart,MOVIE,1995,R,178,"['drama', 'history', 'war']",7.93
431,Braveheart,MOVIE,1995,R,178,"['drama', 'history', 'war']",7.93
432,Whisper of the Heart,MOVIE,1995,G,111,"['drama', 'animation', 'family', 'romance', 'music', 'european']",7.929
433,Whisper of the Heart,MOVIE,1995,G,111,"['drama', 'animation', 'family', 'romance', 'music', 'european']",7.929
434,Whisper of the Heart,MOVIE,1995,G,111,"['drama', 'animation', 'family', 'romance', 'music', 'european']",7.929
435,Whisper of the Heart,MOVIE,1995,G,111,"['drama', 'animation', 'family', 'romance', 'music', 'european']",7.929
436,Whisper of the Heart,MOVIE,1995,G,111,"['drama', 'animation', 'family', 'romance', 'music', 'european']",7.929
437,Whisper of the Heart,MOVIE,1995,G,111,"['drama', 'animation', 'family', 'romance', 'music', 'european']",7.929
438,Nausicaä of the Valley of the Wind,MOVIE,1984,PG,117,"['animation', 'fantasy', 'scifi']",7.928
439,Nausicaä of the Valley of the Wind,MOVIE,1984,PG,117,"['animation', 'fantasy', 'scifi']",7.928
440,Nausicaä of the Valley of the Wind,MOVIE,1984,PG,117,"['animation', 'fantasy', 'scifi']",7.928
441,Divorce Italian Style,MOVIE,1962,Unknown,108,"['comedy', 'european', 'drama', 'romance']",7.926
442,Divorce Italian Style,MOVIE,1962,Unknown,108,"['comedy', 'european', 'drama', 'romance']",7.926
443,Divorce Italian Style,MOVIE,1962,Unknown,108,"['comedy', 'european', 'drama', 'romance']",7.926
444,Divorce Italian Style,MOVIE,1962,Unknown,108,"['comedy', 'european', 'drama', 'romance']",7.926
445,Young Frankenstein,MOVIE,1974,PG,106,['comedy'],7.92
446,Scooby-Doo! Mask of the Blue Falcon,MOVIE,2013,G,78,['comedy'],7.911
447,The Battle of Algiers,MOVIE,1966,Unknown,121,"['drama', 'european', 'war']",7.91
448,The Battle of Algiers,MOVIE,1966,Unknown,121,"['drama', 'european', 'war']",7.91
449,The Battle of Algiers,MOVIE,1966,Unknown,121,"['drama', 'european', 'war']",7.91
450,Teen Titans Go! vs. Teen Titans,MOVIE,2019,PG,76,"['action', 'animation']",7.9
451,Teen Titans Go! vs. Teen Titans,MOVIE,2019,PG,76,"['action', 'animation']",7.9
452,Honeyland,MOVIE,2019,Unknown,89,"['documentation', 'drama', 'european']",7.9
453,Honeyland,MOVIE,2019,Unknown,89,"['documentation', 'drama', 'european']",7.9
454,Honeyland,MOVIE,2019,Unknown,89,"['documentation', 'drama', 'european']",7.9
455,The Great Escape,MOVIE,1963,Unknown,172,"['thriller', 'history', 'war', 'drama']",7.9
456,The Great Escape,MOVIE,1963,Unknown,172,"['thriller', 'history', 'war', 'drama']",7.9
457,The Great Escape,MOVIE,1963,Unknown,172,"['thriller', 'history', 'war', 'drama']",7.9
458,The Great Escape,MOVIE,1963,Unknown,172,"['thriller', 'history', 'war', 'drama']",7.9
459,Belle,MOVIE,2021,PG,122,"['scifi', 'family', 'animation', 'fantasy', 'music', 'drama']",7.9
460,Belle,MOVIE,2014,PG,104,"['drama', 'romance']",7.2
461,Belle,MOVIE,2021,PG,122,"['scifi', 'family', 'animation', 'fantasy', 'music', 'drama']",7.9
462,Belle,MOVIE,2014,PG,104,"['drama', 'romance']",7.2
463,Belle,MOVIE,2021,PG,122,"['scifi', 'family', 'animation', 'fantasy', 'music', 'drama']",7.9
464,Belle,MOVIE,2014,PG,104,"['drama', 'romance']",7.2
465,Belle,MOVIE,2021,PG,122,"['scifi', 'family', 'animation', 'fantasy', 'music', 'drama']",7.9
466,Belle,MOVIE,2014,PG,104,"['drama', 'romance']",7.2
467,Belle,MOVIE,2021,PG,122,"['scifi', 'family', 'animation', 'fantasy', 'music', 'drama']",7.9
468,Belle,MOVIE,2014,PG,104,"['drama', 'romance']",7.2
469,Belle,MOVIE,2021,PG,122,"['scifi', 'family', 'animation', 'fantasy', 'music', 'drama']",7.9
470,Belle,MOVIE,2014,PG,104,"['drama', 'romance']",7.2
471,The Shop on Main Street,MOVIE,1965,PG,128,"['drama', 'european', 'war']",7.9
472,The Shop on Main Street,MOVIE,1965,PG,128,"['drama', 'european', 'war']",7.9
473,The Shop on Main Street,MOVIE,1965,PG,128,"['drama', 'european', 'war']",7.9
474,Diabolique,MOVIE,1955,Unknown,118,"['horror', 'thriller', 'drama', 'european', 'crime']",7.9
475,Diabolique,MOVIE,1955,Unknown,118,"['horror', 'thriller', 'drama', 'european', 'crime']",7.9
476,Diabolique,MOVIE,1955,Unknown,118,"['horror', 'thriller', 'drama', 'european', 'crime']",7.9
477,Diabolique,MOVIE,1955,Unknown,118,"['horror', 'thriller', 'drama', 'european', 'crime']",7.9
478,Diabolique,MOVIE,1955,Unknown,118,"['horror', 'thriller', 'drama', 'european', 'crime']",7.9
479,Aparajito,MOVIE,1956,Unknown,110,['drama'],7.9
480,Solaris,MOVIE,1972,PG,167,"['drama', 'scifi']",7.9
481,Solaris,MOVIE,1972,PG,167,"['drama', 'scifi']",7.9
482,Umberto D.,MOVIE,1952,Unknown,91,"['drama', 'european']",7.9
483,Umberto D.,MOVIE,1952,Unknown,91,"['drama', 'european']",7.9
484,Le Samouraï,MOVIE,1967,PG,105,"['thriller', 'european', 'crime', 'drama']",7.9
485,Le Samouraï,MOVIE,1967,PG,105,"['thriller', 'european', 'crime', 'drama']",7.9
486,Le Samouraï,MOVIE,1967,PG,105,"['thriller', 'european', 'crime', 'drama']",7.9
487,Le Samouraï,MOVIE,1967,PG,105,"['thriller', 'european', 'crime', 'drama']",7.9
488,Pseudo,MOVIE,2022,R,90,['thriller'],7.9
489,Robin Williams: Come Inside My Mind,MOVIE,2018,Unknown,116,"['documentation', 'comedy']",7.9
490,Robin Williams: Come Inside My Mind,MOVIE,2018,Unknown,116,"['documentation', 'comedy']",7.9
491,The Oslo Diaries,MOVIE,2018,PG-13,94,['documentation'],7.9
492,Scooby-Doo! Shaggy's Showdown,MOVIE,2017,PG,80,"['animation', 'thriller', 'western']",7.9
493,Scooby-Doo! Shaggy's Showdown,MOVIE,2017,PG,80,"['animation', 'thriller', 'western']",7.9
494,Scooby-Doo! Shaggy's Showdown,MOVIE,2017,PG,80,"['animation', 'thriller', 'western']",7.9
495,Safety Last!,MOVIE,1923,Unknown,70,"['action', 'comedy', 'romance', 'thriller']",7.9
496,Safety Last!,MOVIE,1923,Unknown,70,"['action', 'comedy', 'romance', 'thriller']",7.9
497,Safety Last!,MOVIE,1923,Unknown,70,"['action', 'comedy', 'romance', 'thriller']",7.9
498,Safety Last!,MOVIE,1923,Unknown,70,"['action', 'comedy', 'romance', 'thriller']",7.9
499,Justice League: The Flashpoint Paradox,MOVIE,2013,PG-13,75,"['action', 'scifi', 'animation']",7.9
500,Justice League: The Flashpoint Paradox,MOVIE,2013,PG-13,75,"['action', 'scifi', 'animation']",7.9
501,Justice League: The Flashpoint Paradox,MOVIE,2013,PG-13,75,"['action', 'scifi', 'animation']",7.9
502,To Be or Not to Be,MOVIE,1942,G,99,"['comedy', 'european', 'romance', 'war']",7.898
503,To Be or Not to Be,MOVIE,1983,PG,107,"['comedy', 'drama', 'war', 'action', 'european']",6.8
504,To Be or Not to Be,MOVIE,1942,G,99,"['comedy', 'european', 'romance', 'war']",7.898
505,To Be or Not to Be,MOVIE,1983,PG,107,"['comedy', 'drama', 'war', 'action', 'european']",6.8
506,To Be or Not to Be,MOVIE,1942,G,99,"['comedy', 'european', 'romance', 'war']",7.898
507,To Be or Not to Be,MOVIE,1983,PG,107,"['comedy', 'drama', 'war', 'action', 'european']",6.8
508,To Be or Not to Be,MOVIE,1942,G,99,"['comedy', 'european', 'romance', 'war']",7.898
509,To Be or Not to Be,MOVIE,1983,PG,107,"['comedy', 'drama', 'war', 'action', 'european']",6.8
510,Gone Girl,MOVIE,2014,R,145,"['drama', 'thriller']",7.891
511,Gone Girl,MOVIE,2014,R,145,"['drama', 'thriller']",7.891
512,Scooby-Doo! and the Samurai Sword,MOVIE,2009,G,74,['comedy'],7.878
513,The Notebook,MOVIE,2004,PG-13,123,"['romance', 'drama']",7.878
514,The Notebook,MOVIE,2004,PG-13,123,"['romance', 'drama']",7.878
515,The Miracle Worker,MOVIE,1962,Unknown,106,['drama'],7.875
516,Tampopo,MOVIE,1987,Unknown,114,['comedy'],7.868
517,Batman and Superman: Battle of the Super Sons,MOVIE,2022,PG-13,79,"['scifi', 'animation', 'action']",7.867
518,Batman and Superman: Battle of the Super Sons,MOVIE,2022,PG-13,79,"['scifi', 'animation', 'action']",7.867
519,Batman and Superman: Battle of the Super Sons,MOVIE,2022,PG-13,79,"['scifi', 'animation', 'action']",7.867
