,Type,Title,Country,Director,Cast,Release Year,Date Added,Rating,Duration,Genres,Vote Average
3912,Movie,Barbie: The Princess & the Popstar,United States,Ezekiel Norton,"Kelly Sheridan, Jennifer Waris, Ashleigh Ball, Tiffany Kathryn, Ellie King, Peter Kelamis, Jonathan Holmes, Allison Warnyca, Christopher Gaze, Lauren Lavoie",2012,"October 1, 2017",TV-Y,75 min,Children & Family Movies,6.773
3021,Movie,Paheli,India,Amol Palekar,"Shah Rukh Khan, Rani Mukerji, Anupam Kher, Dilip Prabhavalkar, Amitabh Bachchan, Juhi Chawla, Nina Kulkarni, Rajpal Yadav",2005,"April 1, 2018",TV-PG,134 min,"Dramas, International Movies, Romantic Movies",6.773
3132,Movie,Christmas Inheritance,United States,Ernie Barbarash,"Eliza Taylor, Jake Lacy, Andie MacDowell, Michael Xavier, Neil Crone, Anthony Sherwood, Joanna Douglas, Martin Roach",2017,"December 15, 2017",TV-G,105 min,"Dramas, International Movies, Romantic Movies",6.772
5622,Movie,The Space Between Us,United States,Peter Chelsom,"Gary Oldman, Asa Butterfield, Carla Gugino, Britt Robertson, BD Wong, Janet Montgomery, Trey Tucker",2016,"June 1, 2019",PG-13,120 min,"Action & Adventure, Romantic Movies, Sci-Fi & Fantasy",6.772
4360,Movie,Gie,Indonesia,Riri Riza,"Nicholas Saputra, Sita Nursanti, Lukman Sardi, Indra Birowo, Wulan Guritno, Thomas Nawilis, Tutie Kirana, Robby Tumewu, Jonathan Mulia",2005,"September 15, 2018",TV-14,141 min,"Dramas, International Movies",6.77
4921,Movie,NOVA: Chinese Chariot Revealed,United States,Giulia Clark,Eric Meyers,2017,"July 1, 2019",TV-PG,54 min,Documentaries,6.769
221,Movie,The Haunting in Connecticut 2: Ghosts of Georgia,United States,Tom Elkins,"Abigail Spencer, Chad Michael Murray, Katee Sackhoff, Emily Alyn Lind, Cicely Tyson, Andrea Frankle, Brad James, Lance E. Nichols",2013,"August 1, 2021",R,101 min,Horror Movies,6.769
5745,Movie,Vantage Point,United States,Pete Travis,"Dennis Quaid, Matthew Fox, Forest Whitaker, Bruce McGill, Edgar Ramírez, Saïd Taghmaoui, Ayelet Zurer, Zoe Saldana, Sigourney Weaver, William Hurt",2008,"November 1, 2019",PG-13,90 min,Action & Adventure,6.769
1197,Movie,Kiss the Ground,United States,"Joshua Tickell, Rebecca Harrell Tickell",Woody Harrelson,2020,"September 22, 2020",TV-G,85 min,Documentaries,6.768
4253,Movie,Euphoria,Italy,Valeria Golino,"Riccardo Scamarcio, Valerio Mastandrea, Isabella Ferrari, Valentina Cervi, Jasmine Trinca, Andrea Germani, Marzia Ubaldi, Iaia Forte",2018,"November 1, 2019",R,110 min,"Dramas, International Movies, LGBTQ Movies",6.767
4834,Movie,Monster High: Friday Night Frights,United States,Dustin McKenzie,"Laura Bailey, Ogie Banks, Cam Clarke, Debi Derryberry, Erin Fitzgerald, Kate Higgins, Julie Maddalena, Audu Paden, Cindy Robinson, Salli Saffioti, Evan Smith, America Young",2013,"January 1, 2018",TV-Y7,46 min,Children & Family Movies,6.766
976,Movie,Hazel Brugger: Tropical,Germany,Unknown,Hazel Brugger,2020,"December 2, 2020",TV-MA,58 min,Stand-Up Comedy,6.766
1372,Movie,A Kid from Coney Island,"United States, China","Coodie, Chike",Stephon Marbury,2019,"July 6, 2020",TV-MA,89 min,"Documentaries, Sports Movies",6.765
4770,Movie,Martin Luther: The Idea that Changed the World,United States,David Batty,Hugh Bonneville,2017,"January 1, 2018",TV-PG,55 min,"Documentaries, Faith & Spirituality",6.764
3635,Movie,Hot Girls Wanted,United States,"Jill Bauer, Ronna Gradus",Unknown,2015,"May 29, 2015",TV-MA,83 min,Documentaries,6.764
3442,Movie,Happy New Year,India,Farah Khan,"Shah Rukh Khan, Deepika Padukone, Abhishek Bachchan, Sonu Sood, Boman Irani, Vivaan Shah",2014,"February 1, 2017",TV-14,179 min,"Action & Adventure, Comedies, Dramas",6.763
3459,Movie,Stereo,Germany,Maximilian Erlenwein,"Jürgen Vogel, Moritz Bleibtreu, Petra Schmidt-Schaller, Georg Friedrich, Rainer Bock, Mark Zak, Helena Schönfelder, Fabian Hinrichs",2014,"January 15, 2017",TV-MA,91 min,"International Movies, Thrillers",6.761
3647,Movie,Virunga,"United Kingdom,",Orlando von Einsiedel,Unknown,2014,"November 7, 2014",TV-MA,100 min,"Documentaries, International Movies",6.76
1219,Movie,The Devil All The Time,United States,Antonio Campos,"Tom Holland, Bill Skarsgård, Riley Keough, Robert Pattinson, Mia Wasikowska, Jason Clarke, Sebastian Stan, Haley Bennett, Harry Melling, Eliza Scanlen",2020,"September 16, 2020",R,139 min,"Dramas, Thrillers",6.759
1218,Movie,Residue,United States,Merawi Gerima,"Obinna Nwachukwu, Dennis Lindsey, Taline Stewart, Derron Scott, Jamal Graham, JaCari Dye, Julian Selman, Melody Tally, Ramon Thompson, Hasinatu Camara",2020,"September 17, 2020",TV-MA,90 min,"Dramas, Independent Movies",6.759
3952,Movie,Big Daddy,United States,Dennis Dugan,"Adam Sandler, Joey Lauren Adams, Jon Stewart, Cole Sprouse, Dylan Sprouse, Josh Mostel, Leslie Mann, Allen Covert, Rob Schneider, Kristy Swanson",1999,"October 1, 2020",PG-13,93 min,Comedies,6.758
2344,Movie,Mumbai Matinee,India,Anant Balani,"Rahul Bose, Vijay Raaz, Anusha Dhandekar, Perizaad Zorabian, Saurabh Shukla, Asrani, Shehzad Khan",2003,"April 15, 2019",TV-14,116 min,"Comedies, International Movies, Romantic Movies",6.757
1656,Movie,Love Wedding Repeat,"United Kingdom, Italy",Dean Craig,"Sam Claflin, Olivia Munn, Freida Pinto, Eleanor Tomlinson, Joel Fry, Tim Key, Aisling Bea, Jack Farthing, Allan Mustafa",2020,"April 10, 2020",TV-MA,101 min,"Comedies, International Movies, Romantic Movies",6.756
2697,Movie,Vaya,South Africa,Akin Omotoso,"Mncedisi Shabangu, Sihle Xaba, Sibusiso Msimang, Zimkhitha Nyoka, Warren Masemola, Nomonde Mbusi, Azwile Chamane, Harriet Lenabe",2016,"November 1, 2018",TV-MA,106 min,"Dramas, Independent Movies, International Movies",6.756
2834,Movie,Once Again,"India, Germany, Austria",Kanwal Sethi,"Shefali Shah, Neeraj Kabi, Rasika Dugal, Bidita Bag, Priyanshu Painyuli, Bhagwan Tiwari",2018,"September 1, 2018",TV-PG,101 min,"Dramas, Independent Movies, International Movies",6.755
5588,Movie,The Rainbow Troops,Indonesia,Riri Riza,"Cut Mini Theo, Ikranagara, Lukman Sardi, Ario Bayu, Tora Sudiro",2008,"October 21, 2018",TV-PG,119 min,"Children & Family Movies, Dramas, International Movies",6.755
4453,Movie,Hitch,United States,Andy Tennant,"Will Smith, Eva Mendes, Kevin James, Amber Valletta, Julie Ann Emery, Adam Arkin, Robinne Lee, Nathan Lee Graham, Michael Rapaport, Jeffrey Donovan",2005,"January 1, 2020",PG-13,118 min,"Comedies, Romantic Movies",6.75
5628,Movie,The Student,United States,Steven R. Monroe,"Alicia Leigh Willis, Blake Michael, Trevor St. John, Lindsay Hartley, Eric Nelsen, Wolfgang Bodison",2017,"March 15, 2019",TV-14,90 min,Thrillers,6.75
4713,Movie,Locke,"United Kingdom, United States",Steven Knight,"Tom Hardy, Olivia Colman, Ruth Wilson, Andrew Scott, Ben Daniels, Tom Holland, Bill Milner, Danny Webb, Alice Lowe, Silas Carson",2013,"July 15, 2018",R,85 min,"Dramas, Independent Movies",6.748
1121,Movie,ParaNorman,United States,"Sam Fell, Chris Butler","Kodi Smit-McPhee, Tucker Albrizzi, Anna Kendrick, Casey Affleck, Christopher Mintz-Plasse, Leslie Mann, Jeff Garlin, Elaine Stritch, Bernard Hill, Jodelle Ferland, Tempestt Bledsoe, Alex Borstein, John Goodman",2012,"October 18, 2020",PG,93 min,"Children & Family Movies, Comedies",6.747
943,Movie,Vir Das: Outside In - The Lockdown Special,India,Vir Das,Vir Das,2020,"December 16, 2020",TV-MA,50 min,Stand-Up Comedy,6.747
3207,Movie,The Lion Woman,"Norway, Germany",Vibeke Idsøe,"Rolf Lassgård, Kjersti Tveterås, Rolf Kristian Larsen, Ole Johan Skjelbred-Knutsen, Karen-Lise Mynster, Ida Ursin-Holm, Lisa Loven Kongsli, Connie Nielsen, Henrik Mestad, Kåre Conradi, Mathilde Thomine Storm",2016,"October 1, 2017",TV-14,118 min,"Dramas, International Movies",6.746
4649,Movie,Krish Trish and Baltiboy: The Greatest Trick,,"Munjal Shroff, Tilak Shetty","Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal",2013,"September 8, 2017",TV-Y7,60 min,Children & Family Movies,6.744
1872,Movie,All the Freckles in the World,Mexico,Yibrán Asuad,"Hánssel Casillas, Loreto Peralta, Andrea Sutton, Luis De La Rosa, Alejandro Flores, Anajosé Aldrete, Daniel Haddad, Montserrat Marañón, Juan Carlos Viana Prieto, Hernán Del Riego",2020,"January 3, 2020",TV-14,90 min,"Comedies, International Movies, Romantic Movies",6.744
5663,Movie,The World's Most Wanted Animal,United Kingdom,Victoria Bromley,Maria Diekmann,2018,"April 1, 2019",TV-PG,53 min,Documentaries,6.743
1897,Movie,Doom: Annihilation,United States,Tony Giglio,"Amy Manson, Dominic Mafham, Luke Allen-Gale, James Weber Brown, Clayton Adams, Nina Bergman, Amer Chadha-Patel, Gavin Brocker, Chidi Ajufo, Hari Dhillon, Katrina Nare",2019,"December 25, 2019",R,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",6.741
2084,Movie,The Game Changers,United States,Louie Psihoyos,"Arnold Schwarzenegger, Lewis Hamilton, James Wilks, Patrik Baboumian, Scott Jurek, Nimai Delgado, Morgan Mitchell, Rip Esselstyn, Dotsie Bausch, Damien Mander, Michael Thomas, Dr. Dean Ornish, David Goldman",2018,"October 16, 2019",TV-MA,86 min,"Documentaries, Sports Movies",6.741
5181,Movie,Scandal in Sorrento,"Italy, France",Dino Risi,"Vittorio De Sica, Sophia Loren, Lea Padovani, Antonio Cifariello, Tina Pica, Mario Carotenuto, Yoka Berretty, Virgilio Riento, Clara Crispo, Pasquale Misiano",1955,"November 13, 2020",TV-PG,93 min,"Classic Movies, Comedies, Independent Movies",6.741
4481,Movie,"Houston, We Have a Problem!","Slovenia, Croatia, Germany, Czech Republic, Qatar",Ziga Virc,Slavoj Zizek,2016,"July 20, 2017",TV-14,84 min,"Comedies, Independent Movies, International Movies",6.739
4480,Movie,House of Z,"United States, Canada",Sandy Chronopoulos,Zac Posen,2016,"January 6, 2018",TV-14,88 min,Documentaries,6.739
2547,Movie,Gina Yashere: Skinny B*tch,United Kingdom,Unknown,Gina Yashere,2008,"December 31, 2018",TV-MA,58 min,Stand-Up Comedy,6.739
4690,Movie,LEGO House - Home of the Brick,,"Anders Falck, Stinus Morell Vithner",Bjarke Ingels,2018,"June 15, 2018",TV-G,48 min,"Documentaries, International Movies",6.738
4213,Movie,Dries,"Germany, Belgium",Reiner Holzemer,Dries Van Noten,2017,"January 1, 2018",TV-PG,89 min,"Documentaries, International Movies",6.737
1595,Movie,Rich in Love,Brazil,Bruno Garotti,"Danilo Mesquita, Giovanna Lancellotti, Jaffar Bambirra, Lellê, Ernani Moraes, Gillray Coutinho, Jeniffer Dias, Bruna Griphao, Fernanda Paes Leme",2020,"April 30, 2020",TV-14,105 min,"Comedies, International Movies, Romantic Movies",6.737
4212,Movie,Dream Boat,Germany,Tristan Ferland Milewski,Unknown,2017,"December 1, 2017",TV-MA,92 min,"Documentaries, International Movies, LGBTQ Movies",6.737
5712,Movie,"Trikal (Past, Present, Future)",India,Shyam Benegal,"Leela Naidu, Neena Gupta, Anita Kanwar, Soni Razdan, Dalip Tahil, K.K. Raina, Kunal Kapoor, Keith Stevenson, Naseeruddin Shah, Kulbhushan Kharbanda",1985,"December 31, 2019",TV-14,134 min,"Comedies, Dramas, Independent Movies",6.736
5253,Movie,Social Animals,United States,Jonathan Ignatius Green,Unknown,2018,"March 19, 2019",TV-MA,87 min,Documentaries,6.735
3147,Movie,Monster Island,"India, Mexico",Leopoldo Aguilar,"Joey Camen, Fiona Hardingham, Johnny Rose, Katie Leigh, Roger L. Jackson, Wally Wingert, Phillip Vasquez",2017,"December 1, 2017",TV-Y7,81 min,Children & Family Movies,6.734
1256,Movie,"Love, Guaranteed",United States,Mark Steven Johnson,"Rachael Leigh Cook, Damon Wayans Jr., Heather Graham, Caitlin Howden, Brendan Taylor, Sebastian Billingsley-Rodriguez, Sean Amsing, Lisa Durupt, Alvin Sanders, Jed Rees, Kandyse McClure",2020,"September 3, 2020",TV-PG,91 min,"Comedies, Independent Movies, Romantic Movies",6.734
2919,Movie,Namastey London,India,Vipul Amrutlal Shah,"Akshay Kumar, Katrina Kaif, Rishi Kapoor, Upen Patel, Javed Sheikh, Nina Wadia, Clive Standen, Tiffany Mulheron",2007,"July 1, 2018",TV-14,130 min,"Comedies, Dramas, International Movies",6.733
3966,Movie,Black & Privileged: Volume 1,United States,Mark Harris,"Dawnisha Halfkenny, Simeon Henderson, Corey Hendrix, Malcom Banks, Nadia Simms, Brian White, Brely Evans, Cynda Williams, Carl Anthony Payne II",2019,"July 12, 2019",TV-MA,79 min,Dramas,6.733
5162,Movie,Sanai Choughade,India,Rajeev Patil,"Shreyas Talpade, Subodh Bhave, Sai Tamhankar, Santosh Juvekar, Tushar Dalvi, Bharti Aacharekar",2008,"January 1, 2018",TV-14,122 min,"Comedies, Dramas, International Movies",6.73
2142,Movie,Tall Girl,United States,Nzingha Stewart,"Ava Michelle, Griffin Gluck, Sabrina Carpenter, Paris Berelc, Luke Eisner, Clara Wilsey, Anjelika Washington, Rico Paris, Angela Kinsey, Steve Zahn",2019,"September 13, 2019",TV-PG,103 min,"Children & Family Movies, Comedies, Romantic Movies",6.73
5083,Movie,Ranbhool,India,Girish Joshi,"Subodh Bhave, Mohan Joshi, Vinay Apte, Uday Tikekar, Tejaswini Pandit, Saii Ranade, Daksha Mahendra, Gargi Datar",2010,"March 15, 2018",TV-MA,115 min,"Horror Movies, International Movies, Thrillers",6.728
1160,Movie,Serious Men,India,Sudhir Mishra,"Nawazuddin Siddiqui, Nasser, Aakshath Das, Indira Tiwari, Sanjay Narvekar, Shweta Basu Prasad",2020,"October 2, 2020",TV-MA,115 min,"Comedies, Dramas, International Movies",6.725
1161,Movie,The Binding,Italy,Domenico de Feudis,"Riccardo Scamarcio, Mía Maestro",2020,"October 2, 2020",TV-MA,93 min,"Horror Movies, International Movies, Thrillers",6.725
5828,Movie,Yanda Kartavya Aahe,India,Kedar Shinde,"Ankush Choudhary, Smita Shewale, Mohan Joshi, Atmaram Bhende, Asha Bhende",2006,"January 1, 2018",TV-PG,151 min,"Comedies, Dramas, International Movies",6.724
1705,Movie,Through My Father's Eyes: The Ronda Rousey Story,"Canada, United States",Gary Stretch,Ronda Rousey,2019,"March 31, 2020",R,104 min,"Documentaries, Sports Movies",6.723
3731,Movie,68 Kill,United States,Trent Haaga,"Matthew Gray Gubler, AnnaLynne McCord, Alisha Boe, Sheila Vand, Sam Eidson, James Moses Black, Ajay Mehta, Michael Beasley, David Maldonado, Hallie Grace Bradley, Peter Jaymes Jr., Eric Podnar, Lucy Faust",2017,"September 1, 2019",R,96 min,"Comedies, Independent Movies, Thrillers",6.722
1111,Movie,Listen,Lebanon,Philippe Aractingi,"Hadi Bou Ayash, Ruba Zarour, Yara Bou Nassar, Rafik Ali Ahmad, Joseph Bou Nassar, Lama Lawand",2017,"October 19, 2020",TV-MA,103 min,"Dramas, Independent Movies, International Movies",6.721
1624,Movie,Kolaiyuthir Kaalam,India,Chakri Toleti,"Nayanthara, Bhoomika Chawla, Prem Kathir, Rohini Hattangadi, Pratap Pothen, Julian Freund",2019,"April 24, 2020",TV-14,107 min,"International Movies, Thrillers",6.721
3429,Movie,A Heavy Heart,Germany,Thomas Stuber,"Peter Kurth, Lena Lauzemis, Lina Wendel, Edin Hasanovic, Marko Dyrlich, Peter Schneider, Reiner Schöne, Udo Kroschwald",2015,"February 15, 2017",TV-MA,109 min,"Dramas, Independent Movies, International Movies",6.72
